source_relative_path	image_relative_path	sha256	design_note
nouns_classified_1973/B04-CUL__Culinary/noun-0289__head-icepop-b.png	B04-CUL__Culinary/aachat-forge-culinary-lime-berry-icepop-bearer.png	2ddfb62052c966f768fcfe743be20c65945fd4931f2de32e865dd30a5da7af36	Lime-and-berry split ice-pop head shell with a pale cream cap and tan side stick, magenta-black and cyan-black checker body, coarse square modules, and complete source-face replacement around the fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0292__head-pizza.png	B04-CUL__Culinary/aachat-forge-culinary-sunlit-slice-apron-steward.png	8479f1c6331cc287285b9ccb0fefe0f17a4d431b52390c09c5cac4641015ae81	Warm golden pizza-slice head with red and green toppings, cobalt apron body, and fully integrated fixed LCD in coarse square modules.
nouns_classified_1973/B04-CUL__Culinary/noun-0294__head-icepop-b.png	B04-CUL__Culinary/aachat-forge-culinary-mint-raspberry-icepop-keeper.png	3bbe5069e777e5b0907b7385d526de8f8a96a18bec3fe5993181a8d4e81f20ce	Mint-green block ice-pop keeper with an asymmetric raspberry melt cap, cream crown band, sparse confetti mosaic, and short wooden stick; the fixed aachat LCD fully replaces the source face.
nouns_classified_1973/B04-CUL__Culinary/noun-0312__head-taco-classic.png	B04-CUL__Culinary/aachat-forge-culinary-saffron-taco-shell-porter.png	7be50ded06f87d83ffec26577a3339adc19f4000694db6e6bb5adf46b080ff43	Reference-mode taco porter with amber shell crown, green and red filling modules, purple tunic, dark diagonal sash, and the original face fully replaced by the fixed frontal aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0314__head-pineapple.png	B04-CUL__Culinary/aachat-forge-culinary-sunlit-pineapple-mosaic-keeper.png	d931df8813b16320b1f1a7ac5987e88f9cc5c196df2c83dc8fb8179e3fc63def	Reference-mode pineapple crown and multicolor mosaic keeper; complete source face replaced by fixed front-facing aachat LCD; coarse square Level 4 modules with generous full-body white margin.
nouns_classified_1973/B04-CUL__Culinary/noun-0325__head-onion.png	B04-CUL__Culinary/aachat-forge-culinary-copper-onion-apron-keeper.png	cdd063b4a19a61dbde2a6f90cc9099b97726826e67f33dc54cd889582f2061a5	Warm copper-orange onion bulb and crown sprout, ivory tiled apron body, canonical blue-glow LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0340__head-coffeebean.png	B04-CUL__Culinary/aachat-forge-culinary-roasted-bean-stripe-porter.png	72ba009b5ee3c5b2de22c25f8b074f9d4ad8a493d600f0c2579a3bf422ce4702	Split roasted-coffee-bean shell with central seam, structurally integrated fixed LCD, and a slender magenta-lime striped coarse-module body.
nouns_classified_1973/B04-CUL__Culinary/noun-0343__head-chilli.png	B04-CUL__Culinary/aachat-forge-culinary-scarlet-chilli-stem-strider.png	7436f4c03e131e1618a0cbc90e3730c8a49537b494bdad282baa7dd1fdc238a9	Scarlet chilli sprout strider with green stem limbs, a purple core accent, and the fixed LCD structurally integrated into a coarse block-built pepper head.
nouns_classified_1973/B04-CUL__Culinary/noun-0349__head-taco-classic.png	B04-CUL__Culinary/aachat-forge-culinary-golden-taco-crown-server.png	b905dcd1d744562c5bc3f6c7cb528c5b5c5ae554bf7e3f1ace4350009c0b6d20	Golden coarse-module taco-shell crown with stepped lettuce, tomato, and cheese blocks; cream-and-purple compact body; original face fully replaced by the fixed front-facing aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0353__head-watermelon.png	B04-CUL__Culinary/aachat-forge-culinary-scarlet-watermelon-rind-porter.png	3aa1874e0b4793cb6347c1d216451dbb7493d282f14cd2684e13fa33bbdb29f8	Level 4 Reference mode; stepped scarlet watermelon-wedge head with emerald rind and seed modules, fixed integrated LCD, compact cocoa block torso, and rind-green shoes.
nouns_classified_1973/B04-CUL__Culinary/noun-0357__head-beer.png	B04-CUL__Culinary/aachat-forge-culinary-amber-foam-bowtie-steward.png	7eff3bcafe2a4ff3b31a53f07e7316828d34efc178388eb82dd3243da66676a4	Square amber beer-vessel head with stepped ivory foam crown, burgundy module tunic, cyan bowtie, and fully integrated fixed LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0392__head-burger-dollarmenu.png	B04-CUL__Culinary/aachat-forge-culinary-sesame-bun-coral-counterkeeper.png	00680ec2ae461ef82527dfd6c30e50165d871d31bdd2ffc7ef5b8f62a80296a1	Round sesame-bun burger head rebuilt around the fixed frontal LCD; golden bun, cocoa patty, chartreuse lettuce, and coral counter uniform use one coarse square-module language.
nouns_classified_1973/B04-CUL__Culinary/noun-0409__head-nigiri.png	B04-CUL__Culinary/aachat-forge-culinary-coral-nigiri-robe-steward.png	1037233219ae42c3557d11c88ebcb5c1837bc214879441225ec5ebf35e8d02e2	Level4 Reference mode: broad salmon-coral nigiri cap and stepped rice-block LCD head, crimson modular robe, ivory limbs, and gold neck accent; original glasses and face fully replaced.
nouns_classified_1973/B04-CUL__Culinary/noun-0415__head-taco-classic.png	B04-CUL__Culinary/aachat-forge-culinary-maize-garnish-shell-keeper.png	ef85926f1477a1d265001a7ecf5b7b29b4f9a1e3634bc034530755001d64cbc5	Maize-gold taco-shell crown keeper with fresh green and red garnish, pale icy-cyan block tunic, structurally integrated fixed LCD, complete source-face replacement, and consistent coarse square Level 4 modules.
nouns_classified_1973/B04-CUL__Culinary/noun-0417__head-onion.png	B04-CUL__Culinary/aachat-forge-culinary-russet-bulb-lattice-porter.png	d2223e58ab116e98f2e455c176983979579786c0f9aba869944ca1c2a578393f	Russet onion-bulb LCD head with a green-black lattice porter body and generous full-body white margins.
nouns_classified_1973/B04-CUL__Culinary/noun-0425__head-banana.png	B04-CUL__Culinary/aachat-forge-culinary-sunlit-banana-checker-steward.png	a12fc4a5d54b5887868c16cc778170bb620b8543e4a7097e890536183271aae5	Sunny peeled-banana crown with raised peel arms, black stem, checkerboard torso, sturdy modular shoes, and complete source-face replacement by the fixed aachat LCD in consistent coarse square 3D modules.
nouns_classified_1973/B04-CUL__Culinary/noun-0447__head-pickle.png	B04-CUL__Culinary/aachat-forge-culinary-emerald-brine-dapple-steward.png	1854bd04530f4b879734194e63090b053e65b0116af2b203003fa5f2382e7540	Tall emerald pickle steward with pale brine dapples and chest grid; the original face is structurally replaced by the fixed cobalt-glow LCD, with coarse square modules throughout.
nouns_classified_1973/B04-CUL__Culinary/noun-0450__head-pie.png	B04-CUL__Culinary/aachat-forge-culinary-russet-pie-crown-bearer.png	a0a9fa55a0ef42cdbcdce60b982dc5f4d230b115cbfb45e00d405d6a1348c3bf	Broad baked-crust LCD arch with russet side crusts, berry-red crown vent, and a teal-orange-cobalt mosaic module body.
nouns_classified_1973/B04-CUL__Culinary/noun-0459__head-doughnut.png	B04-CUL__Culinary/aachat-forge-culinary-fuchsia-sprinkle-ring-bearer.png	aa63f13f1f9cb107b051c5d683b63f68dcce6dd9d771cd0422d81095fb8cfc96	Reference-mode Level 4: fuchsia sprinkled doughnut ring structurally houses the fixed LCD; deep-purple body with turquoise stepped lacing, built from coarse square 3D modules.
nouns_classified_1973/B04-CUL__Culinary/noun-0477__head-potato.png	B04-CUL__Culinary/aachat-forge-culinary-russet-bloom-tunic-keeper.png	c535d2535eae7b458b157be75f148102440834ab8436c1cd41a22bb11eb5aed3	Russet potato bloom keeper with irregular sprout-topped head, coral tunic, pink blossom badge, integrated fixed LCD, and consistent coarse square 3D modules.
nouns_classified_1973/B04-CUL__Culinary/noun-0481__head-pumpkin.png	B04-CUL__Culinary/aachat-forge-culinary-scarlet-gourd-stripe-walker.png	5e72534d99de9c3f19e56dc46d7bcbcfc349b784fdcbd2eda0cc9118d58dcc54	Scarlet-orange stepped pumpkin shell with olive stem, green harness accents, warm striped torso, dark-brown boots, and a fully integrated fixed LCD in coarse square Level 4 modules.
nouns_classified_1973/B04-CUL__Culinary/noun-0483__head-cookie.png	B04-CUL__Culinary/aachat-forge-culinary-cocoa-chip-pendant-keeper.png	d2f953b401d440641fd1e16102d3e07662fa05cf65b62c6ac95efb2ffc772872	Round cocoa-chip cookie housing, cobalt modular suit, gold neck band, and blank red square pendant; source face fully replaced by the canonical LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0490__head-beer.png	B04-CUL__Culinary/aachat-forge-culinary-amber-froth-chevron-keeper.png	e1cb2471acb7ec1f4e303cd7a68bd3866324bca74f8053a5b67b8af7c98ad29e	Amber froth chevron keeper preserves the tall amber beverage-vessel silhouette, stepped ivory foam crown, crimson tunic, and golden geometric trim while structurally replacing the complete original face and green glasses with the fixed aachat LCD in coarse same-scale square 3D modules.
nouns_classified_1973/B04-CUL__Culinary/noun-0493__head-bubblegum.png	B04-CUL__Culinary/aachat-forge-culinary-magenta-gum-apron-steward.png	210654b152c6a2d4c8edde5e327c5f38968beb36a3e37f3fea5e4dcc9ec184ba	Magenta bubblegum shell, lilac bands, yellow apron, and green clover accent rebuilt as one coarse square-module steward with the original face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0512__head-noodles.png	B04-CUL__Culinary/aachat-forge-culinary-ivory-rim-noodle-steward.png	b10d20571ace2d709d02f9f487bf866d06e88497bad4fb976c02665794a2232d	Reference-mode Level 4: ivory red-rim noodle-bowl head with golden noodles, green garnish, raised chopsticks, black-and-ivory diamond steward body, and a fully integrated front-facing aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0514__head-bubblegum.png	B04-CUL__Culinary/aachat-forge-culinary-magenta-bubblegum-cross-steward.png	737cec7cba19554f1ac5cf5e8767282755bc1b412535297a40b766a9c124aae1	Reference-mode Level 4 with a stepped magenta bubblegum shell, slim purple modular body, white cross candy patch, and mint chest accents; the source face was fully replaced by the fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0522__head-mustard.png	B04-CUL__Culinary/aachat-forge-culinary-golden-mustard-spout-steward.png	97ed1f01e1d47829d9167b453f67623363e37961b18507094ec604b0d0b8670b	Golden mustard squeeze-bottle steward with stepped spout, brick-red service body, consistent coarse square modules, and the original face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0533__head-doughnut.png	B04-CUL__Culinary/aachat-forge-culinary-pink-sprinkle-hoop-porter.png	5384bb3bfd11cd25948ca14f800c816e3feb99e2f2409b5ec6bb03c6b465083b	Pink sprinkle doughnut hoop rebuilt as the LCD head housing over a compact cobalt block body.
nouns_classified_1973/B04-CUL__Culinary/noun-0541__head-cake.png	B04-CUL__Culinary/aachat-forge-culinary-pink-candle-cake-walker.png	240ecab252d8e06abf4460a2beaeb96bded27089d792ed17eb478c39e0aee072	Pink-and-white candle cake walker with checker frosting trim, charcoal block body, and complete fixed-LCD face replacement.
nouns_classified_1973/B04-CUL__Culinary/noun-0548__head-banana.png	B04-CUL__Culinary/aachat-forge-culinary-saffron-peel-bluecoat-steward.png	cbfbfe5805fb36c2a86859e846edf89564d76f2fe6b14fe67b7425474a69f8cd	Saffron banana-peel crescent, cobalt-blue vest, yellow medallion, and fully integrated fixed LCD in coarse square modules.
nouns_classified_1973/B04-CUL__Culinary/noun-0552__head-burger-dollarmenu.png	B04-CUL__Culinary/aachat-forge-culinary-toasted-patty-column-porter.png	483706a459e231250a8c3cc3760fd7b97a490f1aa51799b8f94944767bac859a	Toasted sesame-bun head shell, cocoa patty band, ochre column porter body, and fixed cobalt LCD built in coarse square Level 4 modules with full-body white margin.
nouns_classified_1973/B04-CUL__Culinary/noun-0553__head-chips.png	B04-CUL__Culinary/aachat-forge-culinary-saffron-chip-packet-steward.png	80e8e3240f5de7506ec44d2150df4edd7e4ba1df18f69569240e71e5e49400e7	White folded chip-packet steward with a saffron crisp crown, mint apron body, cobalt-orange edge accents, and a structurally integrated fixed LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0575__head-pineapple.png	B04-CUL__Culinary/aachat-forge-culinary-amber-pineapple-checker-porter.png	83f3bb255e9407316cfce9c4e6ba1caeb9c5ea86e1d77abff021dd5e90ab90c1	Amber pineapple silhouette with green crown and magenta/cyan checker garments rebuilt as coarse square modules; source face and glasses fully replaced by the fixed front-facing aachat LCD, with generous full-body white margins.
nouns_classified_1973/B04-CUL__Culinary/noun-0576__head-noodles.png	B04-CUL__Culinary/aachat-forge-culinary-ivory-ramen-brim-steward.png	43afeb4be73cf38400c9fd2d653086fddc5e53f8b879fbf9d4603c69dd88e926	Level 4 reference reinterpretation preserving the ivory noodle-bowl silhouette, red-green brim bands, golden chest starburst, noodle crest, and twin chopsticks; original face fully replaced by the fixed integrated aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0579__head-beet.png	B04-CUL__Culinary/aachat-forge-culinary-magenta-beet-bowtie-steward.png	b567f19e4dacc9d7eb86a4b2b1d35f74d5d8600321efb095ccae8cc0eace79e0	Deep magenta block-built beet head with paired green leaf shoots, mint torso, black bow tie, and a fully replaced front-facing aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0603__head-sandwich.png	B04-CUL__Culinary/aachat-forge-culinary-sesame-sandwich-pickle-steward.png	764263693d69e0f91cff1b2036ab08107ce4aa16fd64d713596df70d5914266a	Reference-mode sesame sandwich steward with toasted modular bun, lettuce-cheese-tomato layers, pickle-toothpick crest, coral-red tunic, and complete fixed LCD face replacement.
nouns_classified_1973/B04-CUL__Culinary/noun-0604__head-egg.png	B04-CUL__Culinary/aachat-forge-culinary-ivory-shell-yolk-steward.png	656d1bc6aa347dec0f26e223b2f9cf5f2b2a9a87a19e7c47f5579acebbf79ad7	Ivory modular eggshell dome, violet apron body, and saffron yolk medallion; the source face and yellow glasses are fully replaced by the fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0616__head-pineapple.png	B04-CUL__Culinary/aachat-forge-culinary-golden-frond-tile-porter.png	4d6db909d857122e7ec3e9ca9166e0aebbd6dc488024b66daf47bd11d073be6b	Golden pineapple tile porter with emerald leaf crown, ivory patterned apron-body, fixed front LCD, and consistent coarse square modules.
nouns_classified_1973/B04-CUL__Culinary/noun-0626__head-icepop-b.png	B04-CUL__Culinary/aachat-forge-culinary-lime-berry-drip-porter.png	6509c6352d8345fc05a6b80e3bba76022a803b1651a8dc63574aa3335ab4706f	Lime-and-raspberry split ice-pop porter with a pale custard band, block-built drip crest, and yellow frozen-treat emblem; original face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0628__head-spaghetti.png	B04-CUL__Culinary/aachat-forge-culinary-tomato-noodle-patchwork-keeper.png	38a7d5218cd8e96480fed37aa7a3ad579433077ec4133787911883f2a9c3e7d2	Dark chunky tomato-sauce cap, stepped red-orange spaghetti tassels, and a compact multicolor patchwork apron body rebuilt as one-scale coarse square 3D modules around the fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0646__head-nigiri.png	B04-CUL__Culinary/aachat-forge-culinary-salmon-slab-rice-curator.png	a056f62c621f0eaa44099d10f6896478fb8af0b6a17c2ebd275b45972662dfa2	Salmon nigiri curator rebuilt in consistent coarse square 3D modules with a broad striped salmon crown, rice-white service-robe architecture, sparse slate blocks, a restrained lime belt accent, and the source face fully replaced by the fixed frontal aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0656__head-garlic.png	B04-CUL__Culinary/aachat-forge-culinary-ivory-garlic-ember-porter.png	aca8c97af2e84b08bf4574e40ade585e3bf0ad58cd9a85fa7c5f0c88de4c992b	Ivory garlic-bulb porter with stepped clove crown, orange work smock, restrained green sprout and collar; fixed LCD fully replaces the source face.
nouns_classified_1973/B04-CUL__Culinary/noun-0661__head-icepop-b.png	B04-CUL__Culinary/aachat-forge-culinary-split-berry-pop-porter.png	ec77f3b73839071609e6d1e783b6ca6da049d2631ed735188488123aef6332b1	Split mint and raspberry ice-pop porter with a cream cap, one stacked-module wooden serving staff, and the source face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0670__head-pumpkin.png	B04-CUL__Culinary/aachat-forge-culinary-vermilion-harvest-crossstrap-bearer.png	bca11baa0df33fb79daa6d7e324cf5b7844dafd4bb10c59612da3e91ec044910	Vermilion pumpkin-shell module bearer with olive block tunic, gold cross-straps and buckle, and the fixed frontal aachat LCD.
nouns_classified_1973/B04-CUL__Culinary/noun-0672__head-egg.png	B04-CUL__Culinary/aachat-forge-culinary-sunny-yolk-cobalt-checker.png	092deb599e829b22c9ecb31c7bbf2614f8e7a13038c65c7d37032fc9d8894d00	Stepped ivory fried-egg shell with yolk-gold side accents, fixed cobalt LCD, and a cobalt-periwinkle checker body built from coarse square Level 4 modules.
